	log2FoldChange	pvalue
MYCTH_2310737	0.390274553	0.077256301
MYCTH_2316337	0.592988154	0.000360313
MYCTH_2112958	-0.326845176	0.208569802
MYCTH_2310743	0.18350312	0.25624037
MYCTH_2130105	-0.753279979	0.793724276
MYCTH_105130	0.419373276	0.065228768
MYCTH_60350	#N/A	#N/A
MYCTH_109790	-0.702929704	0.024754695
MYCTH_105128	-0.567216411	0.000611741
MYCTH_t175	1.836400482	0.088031421
MYCTH_2083946	0.908607278	1.19157E-07
MYCTH_2310754	0.413559588	3.02817E-05
MYCTH_97974	-0.124017139	0.348934482
MYCTH_2310757	0.535052378	0.043725406
MYCTH_2130123	0.231969948	0.683830601
MYCTH_2310758	0.115522209	0.90620244
MYCTH_2310759	-0.543450098	0.486401794
MYCTH_89999	-2.045861663	0.19250241
MYCTH_2130127	0.995416182	0.206893844
MYCTH_2310760	-0.029327289	0.930783036
MYCTH_2310762	0.264615128	0.102484351
MYCTH_2310763	0.218640736	0.734628638
MYCTH_2130131	-2.354315981	0.217804146
MYCTH_2130132	0	1
MYCTH_2130133	-1.652221279	0.076338618
MYCTH_2130134	-0.063318011	0.96619471
MYCTH_2070048	0	1
MYCTH_89991	0	1
MYCTH_2310765	-0.996904887	0.401335795
MYCTH_2310767	0.622008898	0.723948568
MYCTH_2120908	0	1
MYCTH_2130137	0	1
MYCTH_2310768	-0.74465423	0.023193305
MYCTH_2130140	-2.402191116	0.494118608
MYCTH_2310772	0.051344076	0.920121944
MYCTH_89984	-1.6762425	0.332782886
MYCTH_2135707	-0.180329697	0.882836047
MYCTH_2310773	0.544871411	0.249598967
MYCTH_2120909	-2.122702041	0.043131099
MYCTH_89981	-2.409625625	0.139994399
MYCTH_2112984	-2.054772098	0.101254551
MYCTH_2310778	0.759206443	0.145981202
MYCTH_2120910	-0.47202219	0.707106802
MYCTH_2069148	-0.443489214	0.960215492
MYCTH_89976	-1.408359368	0.287394917
MYCTH_2310780	-3.1473302	0.002821204
MYCTH_27592	-0.443858349	0.785486952
MYCTH_2112989	-0.299069011	0.779897034
MYCTH_37027	1.050738405	0.298437227
MYCTH_2316343	0.392552296	0.105234552
MYCTH_2310782	-0.004442672	0.986154182
MYCTH_2112991	1.682297016	0.704541473
MYCTH_2310784	-0.994348235	0.251815258
MYCTH_97963	4.981285128	0.573812323
MYCTH_97962	3.17373475	0.073261797
MYCTH_2130157	0	1
MYCTH_2130158	-2.86201884	0.11372368
MYCTH_89967	-2.972108585	0.73646078
MYCTH_97961	0.79579815	0.469558096
MYCTH_26863	-4.689052375	0.00815315
MYCTH_2130162	-3.631259787	0.647034302
MYCTH_2130164	-0.808269827	0.162875486
MYCTH_38597	#N/A	#N/A
MYCTH_2047322	-5.872501895	5.11199E-05
MYCTH_2310786	-0.03762361	0.891465584
MYCTH_2310790	1.960704717	2.63161E-12
MYCTH_2310794	1.85034963	0.001342807
MYCTH_89959	-3.700094513	0.130551482
MYCTH_89958	0.5452041	0.745628965
MYCTH_2130172	0.933928295	0.231956566
MYCTH_2316346	-0.71712603	4.01637E-05
MYCTH_2310800	-0.612187025	0.001917504
MYCTH_2310803	-0.179587494	0.304718886
MYCTH_60316	-1.014225976	0.000288273
MYCTH_2070352	-0.089448665	0.809142665
MYCTH_2310810	0.544955505	0.002068569
MYCTH_2310812	0.509173531	0.002021583
MYCTH_2130178	-0.110474024	0.901913684
MYCTH_2310816	0.993012201	8.82105E-06
MYCTH_2310819	0.740361534	0.00093532
MYCTH_2310821	-0.328115074	0.077739218
MYCTH_2310822	-0.447048714	0.07708161
MYCTH_2310823	0.114405878	0.636776766
MYCTH_2310824	-0.717669531	0.000227738
MYCTH_2310825	-0.339904124	0.176698826
MYCTH_2310827	0.242003719	0.378895026
MYCTH_2310829	-1.51057607	1.00237E-05
MYCTH_2310830	1.221295039	0.000192262
MYCTH_2310831	-0.367806597	0.313699376
MYCTH_2310832	-0.385140009	0.243436757
MYCTH_2310833	-0.43613798	0.068515821
MYCTH_2310836	-1.014831075	0.001137757
MYCTH_2310837	-0.351681222	0.068367872
MYCTH_60294	0.729573632	0.000428622
MYCTH_2310857	0.72180146	0.002456154
MYCTH_2113028	0.043367514	0.940984935
MYCTH_75151	-0.880823534	3.3917E-05
MYCTH_98410	-0.171359884	0.503265101
MYCTH_2310866	0.457966064	0.11195459
MYCTH_2310867	-0.537208713	0.000387792
MYCTH_2310869	0.419243178	0.082159978
MYCTH_2310870	-0.55121057	0.66563804
MYCTH_2310873	-0.105723778	0.672174143
MYCTH_2084007	0.508572971	0.002346802
MYCTH_2310878	0.394263681	0.042616946
MYCTH_2310881	0.18615505	0.231159805
MYCTH_2310887	-0.843824969	0.328890631
MYCTH_2310888	0.000219711	0.999439951
MYCTH_90482	1.068020201	8.44091E-06
MYCTH_2310892	-0.212321734	0.210644357
MYCTH_2310893	0.378885596	0.012180881
MYCTH_110022	0.88892742	7.24332E-05
MYCTH_2310900	2.154662299	4.54939E-52
MYCTH_2310901	1.239530973	1.5534E-10
MYCTH_2310905	1.253470036	4.55547E-14
MYCTH_2310909	-0.154610937	0.230120706
MYCTH_2069205	0.516956026	4.54791E-05
MYCTH_39555	1.291269424	8.74111E-13
MYCTH_2310915	0.609439093	0.091550593
MYCTH_38152	-1.256571806	0.000560866
MYCTH_2310920	-0.30342618	0.196890722
MYCTH_2310921	0.240867299	0.08209375
MYCTH_75197	-0.558467106	0.001563655
MYCTH_2120970	0.496150058	0.016747284
MYCTH_2310934	0.058428005	0.850747916
MYCTH_2310937	0.515632099	0.001338592
MYCTH_2310941	-2.13697914	6.59004E-13
MYCTH_2310943	-0.067182805	0.818054155
MYCTH_2310945	-0.037381054	0.896412895
MYCTH_2310947	0.125840488	0.657612761
MYCTH_2310948	-0.529196276	0.253470193
MYCTH_90505	-2.756595442	9.54965E-05
MYCTH_2310954	0.184850532	0.413424061
MYCTH_2310956	-0.371310753	0.750011537
MYCTH_39279	1.464248979	0.000104746
MYCTH_2310960	0.017622321	0.960879141
MYCTH_2096678	0.061645606	0.8022155
MYCTH_2130243	1.89662312	0.023407888
MYCTH_2310964	2.1635509	5.68649E-15
MYCTH_90513	-2.77729274	0.392188014
MYCTH_61336	1.636124495	0.179201154
MYCTH_61337	0	1
MYCTH_2130249	-0.282656381	0.928151768
MYCTH_90514	-3.338361903	0.013556904
MYCTH_110028	-0.554443803	0.301185225
MYCTH_90516	0.414324784	0.715811416
MYCTH_90517	1.401227813	0.010750737
MYCTH_2310975	-0.315228504	0.131558301
MYCTH_2310976	-0.325774178	0.147535097
MYCTH_2113078	0.551247648	0.050429655
MYCTH_2120988	-0.18710072	0.558181244
MYCTH_2310977	1.434586978	0.043337842
MYCTH_2113081	-1.05904088	0.167960379
MYCTH_2113082	0.764477069	0.077411113
MYCTH_2135745	0.469250511	0.009814747
MYCTH_39662	#N/A	#N/A
MYCTH_2310981	-0.17083812	0.613943709
MYCTH_2070001	-3.431682019	7.8071E-05
MYCTH_2069662	-0.566422411	0.450025963
MYCTH_2310983	0.212719559	0.357711182
MYCTH_2310984	0.828739141	0.006049814
MYCTH_2310985	3.376108668	0.02037309
MYCTH_2070186	#N/A	#N/A
MYCTH_2310986	0.777074429	0.002682726
MYCTH_2310989	0.556648403	0.008712054
MYCTH_2096690	-0.356939992	0.26629674
MYCTH_98458	4.248623904	7.84954E-52
MYCTH_2310995	0.674556968	1.46277E-08
MYCTH_2310997	0.282609417	0.132464176
MYCTH_2310998	-0.508969011	0.082401767
MYCTH_2310999	0.032786994	0.876960016
MYCTH_2311000	0.136266781	0.424971743
MYCTH_2311001	0.558822224	0.026755843
MYCTH_2311002	-1.182018808	0.001312396
MYCTH_2096708	-0.169206878	0.259053175
MYCTH_2035750	-0.344655909	0.634405323
MYCTH_2130288	-1.034288936	0.698721886
MYCTH_2311011	-0.283629319	0.353223765
MYCTH_2311014	0.831842946	0.000230312
MYCTH_2311015	-0.733389233	0.095653657
MYCTH_2316383	1.17623782	6.50756E-08
MYCTH_110038	-0.932714795	0.109413565
MYCTH_2121009	0.607771407	0.488944441
MYCTH_113577	2.822157651	2.55242E-25
MYCTH_40437	#N/A	#N/A
MYCTH_2069219	#N/A	#N/A
MYCTH_37424	#N/A	#N/A
MYCTH_2130296	0	1
MYCTH_2311026	-0.277756339	0.310590288
MYCTH_2311028	-1.538957421	0.017873451
MYCTH_2311030	0.505720111	0.010229078
MYCTH_2311035	-0.651918761	0.19094119
MYCTH_2311038	0.087709265	0.674043675
MYCTH_2311040	0.760998197	0.000595339
MYCTH_98480	2.384733269	0.005965832
MYCTH_2311044	-0.710006942	4.68103E-08
MYCTH_2311045	-0.099240616	0.680293509
MYCTH_2311046	0.030997937	0.850197253
MYCTH_2311048	0.44899921	0.021816208
MYCTH_110042	-0.141205692	0.484062364
MYCTH_2311053	-0.329800695	0.009664379
MYCTH_2311055	-0.259982617	0.051316287
MYCTH_2084107	0.865179376	0.000914242
MYCTH_39233	-0.582882353	0.312369299
MYCTH_2311062	0.861552253	1.12479E-06
MYCTH_2311065	-0.591779482	0.052159942
MYCTH_2311067	0.421420321	0.266639577
MYCTH_2311070	1.56360356	1.19207E-06
MYCTH_2019397	3.579769241	6.29741E-08
MYCTH_61415	0.79185678	3.99728E-05
MYCTH_2311072	2.503782915	2.16354E-06
MYCTH_38939	-0.177589579	0.573953654
MYCTH_2311075	0.569207068	0.179212271
MYCTH_2311076	-1.543249755	0.065596132
MYCTH_2311077	-0.798514085	0.004707559
MYCTH_98500	-0.378575504	0.603763283
MYCTH_2068912	0.725066143	0.694555501
MYCTH_2311080	-0.27959664	0.3114621
MYCTH_2311083	-0.222755105	0.267721629
MYCTH_2130327	0.875001011	0.00032987
MYCTH_2311089	-0.632562262	0.000307149
MYCTH_2311092	0.05097916	0.711130246
MYCTH_2135772	1.166905345	8.62503E-09
MYCTH_2039926	#N/A	#N/A
MYCTH_90577	-3.42513414	0.697966313
MYCTH_61442	1.429737794	0.005001843
MYCTH_75296	-0.117967945	0.864696784
MYCTH_113600	0.616892882	0.394018776
MYCTH_2311112	-0.672573733	0.023987364
MYCTH_2069815	0.699689405	0.025808703
MYCTH_105482	1.06314828	0.204097201
MYCTH_2311121	0	1
MYCTH_2042719	-2.268750937	0.246789304
MYCTH_2135780	-4.702804849	0.008446113
MYCTH_2130345	-0.220532364	0.830901968
MYCTH_34819	0.234241727	0.831803015
MYCTH_2311122	-0.005550115	0.967478714
MYCTH_2140707	0.973923969	0.001900622
MYCTH_t174	2.414197777	0.785730617
MYCTH_2311126	-0.241306134	0.344976642
MYCTH_110061	-0.950934929	2.82769E-05
MYCTH_2311136	1.072838158	0.250742175
MYCTH_2130352	3.156197351	0.00081273
MYCTH_2311140	-0.690186732	0.112805055
MYCTH_40891	1.206790079	0.169452082
MYCTH_90594	4.016435028	2.03527E-17
MYCTH_2113155	0.118089367	0.693127833
MYCTH_2311147	-0.190165882	0.380103975
MYCTH_90598	0.748223784	0.004650382
MYCTH_2084160	-0.039129364	0.87594598
MYCTH_2311150	-0.647620886	0.287095135
MYCTH_98521	-0.275383136	0.365819394
MYCTH_2316405	2.189865073	4.65299E-21
MYCTH_2311157	-0.605962948	0.007946375
MYCTH_2311158	-0.495442546	0.015208337
MYCTH_2311160	0.945585047	1.6616E-06
MYCTH_2316407	-0.229590687	0.294367352
MYCTH_2311164	-0.53741914	0.086685568
MYCTH_90607	-2.443616365	0.123118343
MYCTH_39167	2.607497297	1.18077E-08
MYCTH_2311167	2.880030146	3.04053E-15
MYCTH_90610	-1.43760046	0.022876836
MYCTH_2311169	0.789726401	7.3912E-06
MYCTH_75329	-1.878756602	0.017865841
MYCTH_2311172	2.557775362	2.90668E-07
MYCTH_90614	-2.77635728	0.417366284
MYCTH_2130377	0.519886408	0.689758188
MYCTH_140261	0.338843899	0.501618319
MYCTH_75334	0.256812193	0.359114292
MYCTH_61486	0.565877042	0.007130851
MYCTH_t171	3.480779403	0.281218922
MYCTH_2121074	-0.089847275	0.725060585
MYCTH_90619	-0.642245751	0.003227468
MYCTH_2311189	0.229602964	0.380772292
MYCTH_2311192	-0.673023324	0.000387045
MYCTH_2145354	-0.106349013	0.528451216
MYCTH_2316413	0.632719548	1.74908E-06
MYCTH_2311201	-1.132730697	2.10814E-05
MYCTH_2135800	0.608961017	6.17351E-05
MYCTH_2113181	1.232370384	0.000998608
MYCTH_t173	1.470025338	0.724073812
MYCTH_75351	-0.774558149	0.000579083
MYCTH_61507	-1.665510709	1.59708E-22
MYCTH_2311234	0.65843688	0.336438239
MYCTH_t172	-2.701829348	0.759754653
MYCTH_2046354	1.132628839	0.386195258
MYCTH_2311235	-0.365233743	0.47434121
MYCTH_37844	3.280168897	3.91949E-10
MYCTH_90632	-0.057495761	0.923798985
MYCTH_2311238	0.534096372	0.038373452
MYCTH_2316418	0.128365067	0.459148188
MYCTH_38200	-0.691484388	5.78507E-05
MYCTH_75366	-0.828434082	0.050572383
MYCTH_2113191	-2.892519794	0.111161353
MYCTH_2311242	-0.432641914	0.17315136
MYCTH_2121095	0.573300809	0.431172416
MYCTH_2311243	-0.123080956	0.472039469
MYCTH_90641	-0.962008931	0.004978974
MYCTH_2311247	0.216375981	0.319404275
MYCTH_38458	4.153340407	3.0563E-34
MYCTH_2130409	2.934834503	0.000549539
MYCTH_2071684	0.431893879	0.663786736
MYCTH_2311252	1.313205116	8.35592E-10
MYCTH_2311253	0.916399791	0.00014978
MYCTH_2311254	-1.753891762	0.004902896
MYCTH_97137	2.417258779	6.15041E-16
MYCTH_2311258	0.405338492	0.599825079
MYCTH_2311259	0.538322909	0.439300534
MYCTH_2311261	-0.82068518	0.049472415
MYCTH_2130416	1.87069539	2.47574E-05
MYCTH_2311263	0.372974681	0.028921701
MYCTH_2311264	-3.511268108	0.007827945
MYCTH_2311266	1.58050651	6.60345E-05
MYCTH_2311268	0.63881006	0.049360227
MYCTH_2072527	#N/A	#N/A
MYCTH_2113210	0.885271242	0.372092935
MYCTH_2070870	0.770538546	0.313570921
MYCTH_2072459	#N/A	#N/A
MYCTH_112700	0.026227956	0.801212558
MYCTH_15682	-2.164492577	0.511674722
MYCTH_97124	1.333451006	0.131938147
MYCTH_2311272	-0.725887079	0.002387235
MYCTH_112699	-0.159281152	0.445871367
MYCTH_2311275	0.530598463	0.002786406
MYCTH_97120	1.667450817	0.20440449
MYCTH_85595	0.842648969	2.22372E-05
MYCTH_2311279	-0.360528779	0.201680483
MYCTH_2311282	0.232307169	0.384342494
MYCTH_2071628	4.942844739	0.007136016
MYCTH_2311285	0.447639789	0.025793831
MYCTH_2084256	0.073754707	0.608600401
MYCTH_2311288	-0.63260638	0.076611208
MYCTH_2311289	0.079870287	0.591561693
MYCTH_109377	0.66325193	0.00047959
MYCTH_2072228	#N/A	#N/A
MYCTH_2071661	-0.737146123	0.457349398
MYCTH_2311295	0.036044485	0.815364619
MYCTH_2311297	-0.214210338	0.281437171
MYCTH_2311298	0.652329914	0.006480844
MYCTH_2311299	0.206395157	0.387000218
MYCTH_2311300	-0.099696559	0.753972825
MYCTH_72833	0.921334991	0.00232207
MYCTH_2121130	1.383041112	0.081984851
MYCTH_2311306	0.188435092	0.209628317
MYCTH_109373	-0.219472678	0.150676609
MYCTH_72822	-0.564989538	0.000322562
MYCTH_58125	1.420051187	0.001028822
MYCTH_85556	0.3288839	0.341351877
MYCTH_2311323	-0.225961847	0.858455114
MYCTH_2130467	-2.868500236	0.400308179
MYCTH_2311326	-0.331613661	0.079976693
MYCTH_2084292	-0.224057718	0.449439259
MYCTH_2071908	-1.763014428	4.6725E-06
MYCTH_2311330	0.221713382	0.357512329
MYCTH_2311331	0.198074946	0.339471222
MYCTH_2311333	0.031401439	0.868131912
MYCTH_2311337	-0.018390328	0.944041049
MYCTH_2311342	-0.531349532	0.004188163
MYCTH_2311348	-0.377288691	0.02260842
MYCTH_2311349	-0.948998749	0.003544648
MYCTH_85534	-0.909654508	0.000301083
MYCTH_2311354	-0.024276948	0.934062019
MYCTH_2311356	-0.005063184	0.978010173
MYCTH_112686	-0.027155565	0.931051675
MYCTH_2135843	-0.126128114	0.481687758
MYCTH_2311364	-1.251095611	1.44775E-17
MYCTH_2311368	0.644061823	0.000311636
MYCTH_2311371	0.362470018	0.0867538
MYCTH_2071198	-0.458992638	0.144787115
MYCTH_2113259	-2.604801791	3.82578E-05
MYCTH_2311373	-0.620363773	7.42319E-05
MYCTH_2316445	-0.172581368	0.276403726
MYCTH_2130496	-0.347596823	0.074571372
MYCTH_2311378	0.221194703	0.263362892
MYCTH_2311380	-0.458600981	0.003168457
MYCTH_2135849	0.666325083	0.002820705
MYCTH_2071385	-0.778691337	0.017556456
MYCTH_2311384	-0.08944258	0.50064581
MYCTH_56853	-0.479471408	0.003605909
MYCTH_2311387	0.726632985	0.000491597
MYCTH_2311388	0.247717948	0.218628086
MYCTH_2121166	-1.609547036	0.033606353
MYCTH_2311391	0.070720674	0.883003775
MYCTH_2130506	1.643320853	0.00397407
MYCTH_2311393	-0.129444934	0.449591874
MYCTH_85489	-0.02191087	0.918102629
MYCTH_2311397	-0.528928838	0.005751436
MYCTH_2145409	-0.29874637	0.122092922
MYCTH_2311408	0.308661737	0.15938382
MYCTH_2311411	-0.237688088	0.122276698
MYCTH_2311416	1.88108016	5.32988E-21
MYCTH_2130517	0.219508629	0.416609629
MYCTH_2071285	0.913580412	0.024985859
MYCTH_2071504	0.900497088	0.002744945
MYCTH_2071514	0.519004798	0.083059794
MYCTH_2071953	0.248877062	0.534323022
MYCTH_57823	-0.633310308	0.548664386
MYCTH_2311417	1.386237831	0.314383036
MYCTH_2311419	-0.243115833	0.088461881
MYCTH_2311420	-0.344297657	0.03892738
MYCTH_2311422	-0.202831049	0.380767663
MYCTH_2311423	-0.223259911	0.471490863
MYCTH_2311424	1.465174802	3.53337E-09
MYCTH_2311425	0.361809668	0.067876564
MYCTH_2311426	-0.68633101	0.012844169
MYCTH_2311427	-0.15248694	0.488274151
MYCTH_2311429	-0.484807208	0.172283384
MYCTH_2311433	1.050826276	1.06986E-11
MYCTH_97047	-2.009690593	0.118895253
MYCTH_2311439	0.158473151	0.63989232
MYCTH_57777	-0.372770213	0.034966719
MYCTH_2311445	0.608216438	0.150443715
MYCTH_2311447	-0.599718675	0.002639056
MYCTH_2311451	-0.388466891	0.012001453
MYCTH_2311457	-0.208100562	0.547330268
MYCTH_2311467	0.81513511	7.36485E-05
MYCTH_2311469	0.587446177	0.190478762
MYCTH_58223	-1.061237612	0.324438987
MYCTH_2311474	-0.165439661	0.290382033
MYCTH_2145425	-0.990695533	0.00054132
MYCTH_2311479	-0.626841448	0.003125263
MYCTH_2311481	1.450870605	0.000162282
MYCTH_2130550	-0.700431332	0.334996803
MYCTH_2311482	-0.070635864	0.958598645
MYCTH_2311483	-0.099528842	0.729760352
MYCTH_2311484	-0.13162598	0.696166414
MYCTH_2311486	0.089618575	0.677200747
MYCTH_2311488	0.42412111	0.029638629
MYCTH_2311492	-0.441421535	0.018144271
MYCTH_2311494	-0.728306935	0.000262284
MYCTH_2311495	-1.014768214	6.97078E-08
MYCTH_2311498	-0.486759038	0.091073793
MYCTH_2070581	-0.403113509	0.629586163
MYCTH_2145431	-0.67443796	1.43384E-07
MYCTH_2311505	-0.684452366	0.00026239
MYCTH_2311508	0.191916583	0.750074511
MYCTH_2311509	-0.799809812	0.033788473
MYCTH_2311511	0.419600462	0.003776085
MYCTH_2311515	0.221958561	0.269045079
MYCTH_2311517	0.885032826	0.302600689
MYCTH_57924	0	1
MYCTH_2311518	-0.158630159	0.326968379
MYCTH_2311519	-4.138171444	1.31875E-05
MYCTH_2311520	-0.837111322	0.309564943
MYCTH_2311521	1.811705353	5.94196E-12
MYCTH_97015	-0.371753971	0.156099592
MYCTH_2311525	0.030952759	0.859292552
MYCTH_2311528	-0.471457497	0.015862939
MYCTH_2311529	-0.045894755	0.809925252
MYCTH_2311535	-0.251284446	0.154188486
MYCTH_2311537	-0.466472893	0.028211308
MYCTH_t181	-2.355419189	0.608742663
MYCTH_2311539	0.046625344	0.968336992
MYCTH_2113329	-1.005250404	0.583192481
MYCTH_2311543	0.215133908	0.125145913
MYCTH_2311545	-1.145471785	3.89365E-08
MYCTH_2311547	1.431656291	0.002762521
MYCTH_2311548	0.049034288	0.784575038
MYCTH_2311549	-0.432279671	0.393694952
MYCTH_2311550	-0.624543994	0.024620874
MYCTH_2311554	-0.248700358	0.241623944
MYCTH_2311557	-0.083441532	0.612444958
MYCTH_2311558	-0.354611473	0.028028271
MYCTH_2311559	-0.739130867	0.012828528
MYCTH_97001	-0.319114616	0.227363729
MYCTH_2311562	-0.1824115	0.689699799
MYCTH_2113341	-0.549998081	0.466982069
MYCTH_2140820	2.525700804	1.32997E-42
MYCTH_2311569	0.787222879	0.007517191
MYCTH_2130591	1.10683779	0.047362122
MYCTH_2311571	-0.410153433	0.687733706
MYCTH_85367	1.503392174	5.95557E-13
MYCTH_2084467	0.251385563	0.39829947
MYCTH_2311577	1.386427379	8.91954E-10
MYCTH_2311579	0.13586724	0.749008776
MYCTH_2311581	2.691263906	2.72235E-19
MYCTH_2145454	-0.836149967	0.000201172
MYCTH_2311585	-0.087082393	0.664471699
MYCTH_2311586	-0.018446816	0.969455074
MYCTH_2311587	0.383142157	0.056721623
MYCTH_2113353	0.036039316	0.971827532
MYCTH_2311589	0.102336759	0.578568468
MYCTH_2311591	1.341736504	6.05878E-16
MYCTH_2121249	-1.078357531	0.000357191
MYCTH_2316483	-0.134037425	0.454893337
MYCTH_2311601	0.131583092	0.606239817
MYCTH_2311602	-0.530346212	0.030063686
MYCTH_2311603	-0.598039005	0.036760557
MYCTH_89127	-3.084268374	3.16562E-28
MYCTH_2311608	-0.825252974	0.000850793
MYCTH_2113362	0.319380693	0.438178123
MYCTH_2311611	0.688772262	7.3124E-06
MYCTH_2311613	1.69796703	1.28415E-19
MYCTH_2311615	0.611718256	0.032035181
MYCTH_2113368	1.816343828	0.037382874
MYCTH_2311619	0.086094697	0.669345406
MYCTH_2311623	-1.019044516	0.000121061
MYCTH_2311624	-0.637663294	0.187216644
MYCTH_t194	-2.292905285	0.579460738
MYCTH_2130620	-2.183835506	0.231887317
MYCTH_104386	0.767165429	0.025771853
MYCTH_2071905	-0.473018567	0.085911766
MYCTH_2316489	0.183147754	0.366541364
MYCTH_56516	-0.529070279	0.149104152
MYCTH_2311631	-0.678411202	0.052521747
MYCTH_2311633	-0.199534759	0.594389192
MYCTH_104380	-0.720135913	0.002638414
MYCTH_2311637	-0.313064684	0.186707649
MYCTH_2316490	0.397674265	0.086926001
MYCTH_2311641	0.052450209	0.696884768
MYCTH_2316492	-0.263551679	0.015642068
MYCTH_2311646	-0.754547179	0.001618314
MYCTH_2311647	-0.492557663	0.003316521
MYCTH_2070572	-1.69550269	0.000154613
MYCTH_2311648	-1.335051371	0.015556312
MYCTH_2311651	0.661752863	0.003448432
MYCTH_2311655	0.601811705	0.556174217
MYCTH_2311659	0.146667988	0.650081822
MYCTH_2311660	0.112200771	0.785278322
MYCTH_2145474	-0.681476512	5.5633E-05
MYCTH_2113390	-0.893500801	4.3736E-07
MYCTH_2311665	-0.286584942	0.144113815
MYCTH_2072733	-0.874557182	0.03361822
MYCTH_2311667	-0.433241587	0.225129823
MYCTH_2084531	0.453835191	0.050687342
MYCTH_2316497	0.220500905	0.147008739
MYCTH_2311673	0.27536499	0.238856995
MYCTH_2031268	-0.188425005	0.505425838
MYCTH_2311677	-0.462071921	0.018151114
MYCTH_2311679	-0.858817803	0.002076637
MYCTH_2311680	-0.372801282	0.263428209
MYCTH_2071219	-0.76247097	0.462413549
MYCTH_2311684	1.391281788	2.83216E-07
MYCTH_2311687	-2.049696068	5.97519E-05
MYCTH_2097168	0.547889133	0.001285276
MYCTH_2311689	0.047805653	0.721156244
MYCTH_117495	0.48690391	0.00117519
MYCTH_2311696	-0.056333747	0.746272951
MYCTH_2311698	0.087728399	0.56093377
MYCTH_2311703	-0.474056488	8.84691E-05
MYCTH_2071028	-0.646571505	0.346497077
MYCTH_2311706	-0.992956923	3.2795E-11
MYCTH_2311708	-0.810398983	0.002357326
MYCTH_2311710	-0.293713749	0.014539608
MYCTH_2311711	-0.016874803	0.913333595
MYCTH_2311713	-0.302904892	0.331422954
MYCTH_2311715	-0.371860444	0.37752297
MYCTH_2311719	0.381407591	0.029787124
MYCTH_2130669	-3.814976369	0.108060035
MYCTH_2113417	1.241686475	0.002013317
MYCTH_18938	1.55287825	0.00210099
MYCTH_2071270	0.100363449	0.885455853
MYCTH_2071899	1.282668242	0.151122959
MYCTH_2311723	0.145936075	0.505252409
MYCTH_2311726	-0.687147543	0.000175563
MYCTH_2311727	-0.013789218	0.952869694
MYCTH_2121306	-0.08875843	0.669947032
MYCTH_2311732	0.035609326	0.884674921
MYCTH_2311735	0.10645267	0.495052243
MYCTH_2311736	0.060813453	0.795751186
MYCTH_2311737	-0.851832184	2.55871E-06
MYCTH_2311744	0.11400084	0.519007408
MYCTH_2113426	0.584801024	0.183986028
MYCTH_2316511	0.231282933	0.151500097
MYCTH_2316512	-0.961154986	0.000238866
MYCTH_2311751	-1.021110711	0.001495841
MYCTH_2311754	-0.43322928	0.003053261
MYCTH_2311755	0.390111967	0.03157328
MYCTH_2130688	1.945565272	0.047733672
MYCTH_2316515	0.026592131	0.966799102
MYCTH_2311774	-0.470921397	0.37131972
MYCTH_t193	0	1
MYCTH_117478	1.001093847	1.11383E-06
MYCTH_2130701	0.785469836	0.477758232
MYCTH_2072063	0.472223174	0.15186765
MYCTH_2121324	-1.289286083	0.108287201
MYCTH_t182	-2.736856684	0.75672295
MYCTH_2311778	0.487910213	0.203679852
MYCTH_t192	-2.408246147	0.785303216
MYCTH_2070700	-0.130333604	0.663153359
MYCTH_t183	-0.981803642	0.892892178
MYCTH_2071531	0.88868768	0.002210082
MYCTH_2311782	-0.16197423	0.43427353
